userId,movieId,rating
15,2539,2.5
15,2541,1.0
15,2542,1.0
15,2568,0.5
15,2574,1.0
15,2579,2.5
15,2581,1.0
15,2585,1.0
15,2598,1.5
15,2605,1.0
15,2617,1.0
15,2628,2.5
15,2657,2.0
15,2678,1.0
15,2683,1.0
15,2701,1.0
15,2702,1.5
15,2709,1.0
15,2710,1.0
15,2713,1.0
15,2718,1.5
15,2722,2.0
15,2723,1.0
15,2726,2.5
15,2759,1.0
15,2761,2.0
15,2762,1.0
15,2763,1.0
15,2769,2.0
15,2803,1.5
15,2840,1.0
15,2841,2.0
15,2881,1.0
15,2908,1.0
15,2915,1.5
15,2952,1.0
15,2976,2.0
15,3004,1.0
15,3005,1.0
15,3007,2.5
15,3008,2.0
15,3081,1.0
15,3113,2.0
15,3114,1.0
15,3134,1.0
15,3146,1.5
15,3147,1.0
15,3148,1.0
15,3157,1.0
15,3168,2.5
15,3173,2.5
15,3174,1.0
15,3176,2.0
15,3181,1.0
15,3182,2.0
15,3185,2.0
15,3219,2.0
15,3225,1.0
15,3250,2.0
15,3255,2.0
15,3256,2.0
15,3262,1.0
15,3272,2.0
15,3273,1.0
15,3275,0.5
15,3285,2.0
15,3316,1.5
15,3358,2.5
15,3390,1.0
15,3408,2.0
15,3418,1.0
15,3421,1.5
15,3435,2.5
15,3448,2.5
15,3462,1.5
15,3484,0.5
15,3489,2.0
15,3510,2.0
15,3534,1.0
15,3535,1.0
15,3538,1.5
15,3543,2.0
15,3552,2.0
15,3555,1.0
15,3578,2.0
15,3618,2.0
15,3623,1.0
15,3624,2.0
15,3634,2.0
15,3639,2.0
15,3671,2.0
15,3717,1.0
15,3735,2.0
15,3742,2.5
15,3745,1.0
15,3747,2.0
15,3751,1.0
15,3752,1.0
15,3755,1.5
15,3763,2.0
15,3783,2.0
15,3786,2.0
15,3793,2.0
15,3798,2.0
15,3800,2.0
15,3823,2.0
15,3825,1.0
15,3826,1.0
15,3827,2.5
15,3863,2.0
15,3892,1.0
15,3893,1.0
15,3910,2.0
15,3911,2.0
15,3956,1.0
15,3967,1.0
15,3968,2.5
15,3969,1.0
15,3979,1.0
15,3981,1.0
15,3986,1.0
15,3988,1.0
15,3990,1.0
15,3993,1.0
15,3998,1.0
15,4010,2.0
15,4011,1.0
15,4014,2.0
15,4018,1.0
15,4019,2.0
15,4023,2.0
15,4025,1.0
15,4030,2.0
15,4036,1.0
15,4052,1.0
15,4055,1.0
15,4082,1.0
15,4148,1.0
15,4149,1.0
15,4158,2.0
15,4167,1.0
15,4223,1.0
15,4225,1.0
15,4239,1.0
15,4246,2.0
15,4247,1.0
15,4270,1.5
15,4299,2.5
15,4306,1.0
15,4308,2.0
15,4321,2.0
15,4343,1.0
15,4344,2.0
15,4367,1.0
15,4370,1.0
15,4380,2.0
15,4381,2.0
15,4386,1.0
15,4447,1.5
15,4448,1.0
15,4450,2.0
15,4451,2.5
15,4638,1.0
15,4639,1.0
15,4642,1.5
15,4654,1.0
15,4658,2.0
15,4666,1.0
15,4675,2.0
15,4700,2.0
15,4719,2.0
15,4720,2.0
15,4734,1.0
15,4744,1.0
15,4776,2.5
15,4823,2.5
15,4844,2.0
15,4848,2.0
15,4881,1.5
15,4896,1.0
15,4902,2.0
15,4958,1.0
15,4973,2.0
15,4974,2.0
15,4975,1.0
15,4992,1.5
15,4995,1.0
15,5013,2.0
15,5015,1.0
15,5026,2.0
15,5060,1.5
15,5074,1.0
15,5110,1.5
15,5128,1.0
15,5170,2.0
15,5171,0.5
15,5218,1.0
15,5219,1.0
15,5222,2.0
15,5225,1.5
15,5254,1.0
15,5266,1.0
15,5279,0.5
15,5296,1.5
15,5298,2.5
15,5299,0.5
15,5308,2.5
15,5313,1.0
15,5349,1.0
15,5363,1.0
15,5364,2.5
15,5388,2.0
15,5391,2.5
15,5410,2.0
15,5416,1.5
15,5418,2.0
15,5419,1.0
15,5444,1.0
15,5449,2.0
15,5458,1.0
15,5459,1.0
15,5463,1.0
15,5464,0.5
15,5478,2.0
15,5481,2.0
15,5502,1.0
15,5504,2.0
15,5507,1.0
15,5524,1.0
15,5528,1.0
15,5553,2.0
15,5577,2.5
15,5618,1.5
15,5620,0.5
15,5630,1.5
15,5791,2.0
15,5816,1.0
15,5878,1.0
15,5903,2.0
15,5909,1.0
15,5945,1.0
15,5954,1.0
15,5956,2.5
15,5989,2.5
15,5991,1.0
15,6003,1.5
15,6016,2.0
15,6059,2.0
15,6155,0.5
15,6157,0.5
15,6180,1.0
15,6218,0.5
15,6281,1.0
15,6283,1.0
15,6287,0.5
15,6296,1.5
15,6299,2.5
15,6303,2.5
15,6365,1.0
15,6373,2.0
15,6377,1.0
15,6385,1.5
15,6464,2.5
15,6503,2.5
15,6534,2.0
15,6537,2.5
15,6547,1.0
15,6552,1.5
15,6593,1.0
15,6620,1.5
15,6708,2.0
15,6754,0.5
15,6773,1.0
15,6783,2.0
15,6820,2.5
15,6863,2.0
15,6873,1.0
15,6874,1.0
15,6875,1.0
15,6879,2.5
15,6885,1.0
15,6934,1.5
15,6936,1.0
15,6947,1.0
15,6953,2.0
15,6961,2.5
15,6978,2.5
15,6989,2.5
15,7003,2.0
15,7004,2.5
15,7143,2.0
15,7147,1.5
15,7153,1.5
15,7162,1.0
15,7173,0.5
15,7199,1.0
15,7254,1.0
15,7293,1.0
15,7323,2.0
15,7325,0.5
15,7327,1.5
15,7348,2.0
15,7371,1.0
15,7373,1.5
15,7438,0.5
15,7444,1.0
15,7445,1.5
15,7458,1.5
15,7487,1.5
15,7573,2.5
15,7792,2.5
15,8011,2.0
15,8360,2.5
15,8366,2.5
15,8368,1.5
15,8376,2.5
15,8528,1.0
15,8529,1.5
15,8531,1.5
15,8581,2.5
15,8644,1.0
15,8645,2.0
15,8781,0.5
15,8784,2.0
15,8807,2.5
15,8865,1.0
15,8874,2.5
15,8910,2.5
15,8930,2.5
15,8948,1.0
15,8950,2.0
15,8961,2.0
15,8970,2.0
15,8974,2.5
15,8984,2.0
15,26810,2.0
15,27020,2.5
15,27478,2.5
15,27773,1.0
15,27821,1.0
15,27904,2.5
15,30707,1.5
15,30749,2.0
15,30810,1.5
15,30812,0.5
15,30825,1.5
15,31685,0.5
15,33004,0.5
15,34048,0.5
15,34072,1.5
15,34150,1.0
15,34162,1.0
15,34319,1.0
15,34334,1.5
15,34405,0.5
15,35957,2.5
15,36517,1.5
15,36529,1.0
15,37386,2.0
15,37729,2.0
15,37741,2.5
15,38886,1.5
15,40583,2.0
15,40815,1.5
15,41997,2.5
15,44004,1.0
15,44191,2.5
15,44195,2.0
15,44555,1.0
15,44597,2.5
15,44665,1.0
15,44761,1.5
15,45186,2.5
15,45447,1.0
15,45499,2.5
15,45517,0.5
15,45672,1.5
15,45720,1.5
15,45722,2.0
15,45728,0.5
15,46530,0.5
15,46578,1.0
15,46723,2.0
15,46970,2.0
15,47610,1.5
15,47999,2.5
15,48043,0.5
15,48082,1.0
15,48394,1.5
15,49278,2.5
15,49286,2.5
15,51255,1.5
15,51662,2.0
15,52245,1.5
15,52328,1.5
15,52604,2.0
15,52722,1.5
15,53464,1.5
15,53894,2.5
15,54001,2.0
15,54272,1.0
15,54286,2.5
15,55247,1.0
15,55269,1.0
15,55442,2.5
15,55765,2.0
15,55820,2.0
15,55830,2.5
15,56174,1.0
15,56367,2.0
15,56782,1.0
15,57368,1.5
15,57669,1.5
15,58025,1.0
15,58295,1.5
15,58998,1.5
15,59369,2.5
15,59615,1.0
15,59900,1.5
15,60037,0.5
15,60072,1.0
15,60074,1.0
15,60126,1.0
15,61024,1.0
15,61132,2.0
15,61323,1.0
15,61394,2.0
15,63082,0.5
15,63131,2.0
15,64620,2.0
15,64839,1.0
15,64957,1.5
15,65802,0.5
15,66130,1.5
15,66203,1.0
15,66596,1.5
15,66934,0.5
15,67087,1.5
15,67193,1.5
15,67734,1.5
15,68319,2.0
15,68324,1.0
15,68954,2.0
15,69122,1.0
15,69306,2.0
15,69406,1.0
15,69436,0.5
15,70697,2.5
15,70862,2.5
15,71264,1.5
15,71282,2.5
15,71464,2.0
15,71535,1.0
15,71838,2.0
15,72011,2.5
15,72226,1.5
15,72378,1.0
15,73017,1.0
15,74458,0.5
15,74795,1.5
15,74851,0.5
15,76077,2.0
15,76738,2.5
15,77364,2.5
15,77561,1.0
15,78499,2.0
15,79057,2.5
15,79185,2.5
15,79242,2.5
15,79293,1.5
15,79428,1.0
15,79695,0.5
15,79702,1.5
15,80126,1.0
15,80463,2.0
15,80862,2.5
15,81591,1.0
15,81834,2.0
15,81847,1.0
15,82854,0.5
15,83270,1.0
15,83349,1.0
15,83613,0.5
15,84374,2.5
15,84392,2.5
15,84954,1.0
15,86190,1.5
15,86332,1.0
15,86644,1.5
15,86882,2.5
15,86911,0.5
15,87232,1.5
15,87304,0.5
15,87306,1.0
15,87430,0.5
15,87485,1.0
15,87869,2.5
15,87930,2.0
15,88129,2.5
15,88140,1.0
15,88356,1.5
15,88950,0.5
15,89090,1.5
15,89470,1.5
15,89840,1.0
15,90266,2.5
15,90439,0.5
15,90603,2.5
15,90746,1.5
15,90866,1.0
15,90870,0.5
15,91500,0.5
15,91505,1.0
15,91535,2.0
15,91542,1.0
15,91630,2.5
15,92420,1.5
15,92507,2.5
15,93326,1.0
15,93363,1.0
15,93721,2.0
15,93831,2.5
15,94015,1.0
15,94018,1.0
15,94478,1.0
15,94777,2.5
15,94780,1.5
15,94833,1.5
15,94864,1.5
15,94959,1.0
15,95105,1.0
15,95167,1.0
15,95199,0.5
15,95311,1.5
15,95443,0.5
15,95558,1.0
15,95875,1.5
15,96150,2.0
15,96610,1.5
15,96667,2.5
15,96737,2.5
15,97304,2.5
15,97913,2.5
15,97938,2.5
15,98122,0.5
15,98154,0.5
15,98809,0.5
15,99007,1.0
15,99114,1.5
15,99149,1.0
15,99468,2.5
15,100032,2.0
15,100083,0.5
15,100365,2.5
15,100383,1.0
15,100581,1.5
15,100745,1.0
15,101112,0.5
15,101895,1.0
15,102123,1.5
15,102125,2.0
15,102800,2.5
15,102880,0.5
15,102903,1.0
15,103042,2.5
15,103249,0.5
15,103253,1.0
15,103372,1.0
15,103810,1.5
15,104241,1.0
15,106072,2.0
15,106111,1.0
15,106489,2.0
15,106916,1.5
15,107348,0.5
15,108188,2.0
15,108190,0.5
15,108689,0.5
15,108729,1.0
15,108932,1.5
15,108945,1.0
15,109187,0.5
15,109374,1.0
15,109673,1.5
15,109687,2.5
15,110127,0.5
15,110553,0.5
15,110730,1.0
15,110771,2.0
15,111228,2.5
15,111360,1.0
15,112171,2.5
15,112183,2.0
15,112552,1.5
15,112788,1.0
15,112940,1.5
15,113345,0.5
15,113348,2.0
15,113378,0.5
15,113741,1.0
15,114180,1.0
15,115617,1.5
15,116161,1.0
15,116797,0.5
15,116799,0.5
15,116823,0.5
15,117176,1.0
15,118696,1.5
15,119141,2.0
15,119145,1.5
15,120466,1.5
15,122882,1.0
15,122902,0.5
15,122904,1.0
15,122924,2.5
15,127136,1.0
15,128360,2.5
15,129937,1.5
15,130452,2.0
15,130490,0.5
15,130576,2.0
15,130634,2.0
15,132046,0.5
15,134853,1.0
15,135133,0.5
15,135436,1.0
15,136562,1.5
15,138036,1.0
15,139385,2.5
15,139855,2.0
15,140110,2.5
15,140711,2.5
15,140928,0.5
15,143385,2.5
15,145839,1.0
15,152057,0.5
15,152077,2.0
15,152079,1.5
15,155820,1.0
15,156607,0.5
15,157200,1.5
15,157296,2.0
15,157667,1.5
15,159093,1.0
15,159690,2.0
15,159755,1.0
15,159972,0.5
15,160080,1.0
15,160271,2.5
15,160563,1.0
15,160565,2.0
15,161155,0.5
17,223,2.5
17,247,2.0
17,288,2.0
17,356,2.5
17,377,0.5
17,480,0.5
17,482,0.5
17,736,2.5
17,1036,2.5
17,1079,2.5
17,1095,2.0
17,1173,1.0
17,1241,0.5
17,1249,2.5
17,1255,2.0
17,1333,2.0
17,1570,2.5
17,1580,2.5
17,1597,2.5
17,1721,0.5
17,1729,2.5
17,2159,2.5
17,2167,2.0
17,2502,1.0
17,2539,2.5
17,2791,2.0
17,2952,2.5
17,3160,2.5
17,3253,2.0
17,3408,2.5
17,3977,1.0
17,4027,1.5
17,4246,0.5
17,4896,0.5
17,5060,0.5
17,5072,2.5
17,5254,2.5
17,5299,0.5
17,5316,1.5
17,5349,1.5
17,5502,0.5
17,5574,2.0
17,5686,2.5
17,5809,2.0
17,5893,2.0
17,6287,1.0
17,6294,0.5
17,6322,2.0
17,6323,2.0
17,6365,2.0
17,6378,2.0
17,6383,0.5
17,6503,0.5
17,6711,1.5
17,6858,2.0
17,7013,2.5
17,7044,2.5
17,7163,2.0
17,7445,1.0
17,7991,0.5
17,8644,2.0
17,8781,2.0
17,8783,0.5
17,8865,0.5
17,8983,2.5
17,33004,2.5
17,33615,1.0
17,33683,2.0
18,14,2.0
18,74,2.0
18,79,2.0
18,736,2.0
18,762,1.0
18,765,2.0
18,880,1.0
19,23,1.0
19,64,2.0
19,166,2.0
19,172,1.0
19,177,2.0
19,179,2.0
19,209,2.0
19,266,1.0
19,276,1.0
19,372,1.0
19,479,2.0
19,481,1.0
19,482,2.0
19,485,1.0
19,513,1.0
19,517,2.0
19,519,1.0
19,580,1.0
19,880,2.0
19,1092,1.0
19,1216,2.0
19,1298,1.0
19,1332,2.0
19,1372,2.0
19,1378,2.0
19,1382,1.0
19,1388,1.0
19,1389,1.0
19,1391,2.0
20,32,2.5
20,110,2.0
20,207,2.5
20,231,1.0
20,260,1.5
20,296,0.5
20,344,1.0
20,356,2.0
20,367,1.0
20,527,2.5
20,590,2.0
20,593,0.5
20,608,2.0
20,858,2.0
20,912,2.0
20,1097,1.5
20,1196,2.0
20,1247,1.0
20,1441,2.5
20,2908,0.5
20,2959,0.5
20,3148,0.5
20,3196,0.5
20,3555,2.0
20,3809,2.0
20,7841,1.0
20,8611,1.5
20,8970,2.5
20,47721,1.0
21,181,2.0
21,208,2.0
21,610,2.0
21,1088,2.0
21,1275,2.0
22,44,2.0
22,48,2.0
22,158,1.0
22,173,1.5
22,208,2.0
22,231,2.5
22,235,2.0
22,267,2.0
22,355,2.0
22,442,2.5
22,485,2.5
22,586,1.0
22,588,2.0
22,784,1.5
22,785,2.5
22,1097,2.5
22,1101,2.0
22,1148,2.0
22,1201,2.5
22,1371,2.0
22,1608,2.5
22,1625,2.0
22,1641,2.0
22,1645,2.5
22,1682,2.5
22,1693,2.0
22,1769,2.5
22,1876,2.0
22,1917,2.5
22,1923,2.5
22,2006,2.5
22,2081,2.5
22,2340,2.5
22,2431,2.0
22,2502,1.5
22,2605,2.0
22,2616,2.5
22,2617,2.5
22,2657,2.0
22,2672,2.0
22,2683,2.5
22,2700,2.0
22,2701,2.0
22,2710,2.0
22,2723,2.0
22,2763,1.5
22,2881,2.0
22,2953,1.0
22,2985,2.0
22,3052,2.5
22,3147,2.5
22,3176,2.5
22,3253,1.5
22,3285,2.0
22,3354,2.5
22,3408,1.5
22,3623,2.5
22,3697,2.5
22,3751,2.0
22,3809,2.0
22,3826,2.0
22,3977,2.5
22,3996,2.0
22,3999,2.0
22,4015,2.0
22,4027,2.0
22,4239,2.0
22,4643,2.5
22,4720,2.5
22,4963,2.5
22,5010,2.5
22,5266,2.5
22,5400,2.5
22,5464,2.5
22,6365,2.5
22,6373,2.0
22,6541,2.5
22,6754,2.5
22,6893,2.0
22,6934,2.0
22,33493,2.5
23,19,2.0
23,20,1.5
23,172,2.5
23,292,2.5
23,307,2.5
23,344,2.0
23,539,2.5
23,590,2.5
23,653,2.5
23,788,2.0
23,900,2.5
23,1035,2.5
23,1096,2.5
23,1235,1.5
23,1241,2.5
23,1272,2.0
23,1348,2.5
23,1377,2.5
23,1380,2.5
23,1464,2.0
23,1499,1.5
23,1544,2.0
23,1556,0.5
23,1562,1.0
23,1608,2.5
23,1917,2.0
23,1932,1.5
23,1956,1.0
23,1959,2.5
23,1960,1.5
23,2067,2.5
23,2126,2.0
23,2143,1.5
23,2329,2.5
23,2334,2.5
23,2474,2.5
23,2539,2.0
23,2628,2.5
23,2699,1.5
23,2724,2.0
23,2746,2.0
23,2805,2.5
23,3020,2.5
23,3053,2.0
23,3082,2.5
23,3088,2.5
23,3152,2.0
23,3155,2.5
23,3365,2.5
23,3415,1.5
23,3559,2.0
23,3569,1.0
23,3623,2.0
23,3741,2.5
23,3753,2.0
23,3801,2.0
23,4022,2.0
23,4148,1.0
23,4223,2.0
23,4282,2.0
23,4310,1.5
23,4344,0.5
23,4359,2.0
23,4564,1.5
23,4975,2.0
23,5014,1.0
23,5299,2.5
23,5349,2.0
23,5378,0.5
23,5463,2.5
23,5464,2.0
23,5816,2.5
23,5882,1.5
23,5991,2.5
23,6162,2.5
23,6197,2.5
23,6415,1.5
23,6641,2.5
23,6709,1.5
23,6947,2.5
23,6981,2.5
23,6982,2.0
23,7004,2.0
23,7008,1.5
23,7042,2.5
23,7104,2.0
23,7161,2.0
23,7162,2.0
23,7458,2.0
23,7759,1.0
23,8529,2.0
23,8656,2.5
23,25805,2.5
23,33162,2.5
23,34143,2.5
23,41569,2.0
23,41571,2.5
23,45447,1.5
23,45722,2.5
25,653,2.0
25,663,2.0
25,788,2.0
25,842,2.0
25,1354,1.0
25,1391,2.0
25,1409,2.0
26,63,0.5
26,165,2.5
26,316,0.5
26,344,0.5
26,367,2.0
26,480,2.5
26,500,1.0
26,648,2.5
26,1405,1.5
26,3108,2.0
26,3481,2.5
26,3578,2.5
26,4262,2.5
26,4844,2.0
26,4963,1.5
26,5617,2.0
26,5903,2.5
26,5989,2.0
26,6333,0.5
26,6539,1.5
26,8784,2.0
26,8874,1.5
26,27376,0.5
26,31410,2.0
26,54503,2.5
26,55118,2.5
26,55167,0.5
26,55765,2.5
26,68358,2.0
26,70533,0.5
26,71464,2.0
26,80489,2.0
27,2356,2.0
27,2396,2.0
27,2710,1.0
28,953,2.0
28,1831,1.0
28,2019,2.0
28,2406,2.0
29,1569,2.0
29,1681,0.5
29,2065,0.5
29,2367,0.5
29,2384,1.5
29,2717,2.5
29,2942,0.5
29,5065,2.0
29,6365,2.5
29,6934,2.5
30,2,2.0
30,18,2.0
30,32,2.0
30,60,2.0
30,78,2.0
30,162,1.0
30,196,2.0
30,208,2.0
30,209,2.0
30,227,2.0
30,228,2.0
30,288,1.0
30,344,2.0
30,413,2.0
30,419,2.0
30,426,2.0
30,518,2.0
30,523,2.0
30,532,2.0
30,587,2.0
30,661,2.0
30,806,1.0
30,869,2.0
30,1017,2.0
30,1078,2.0
30,1091,1.0
30,1093,1.0
30,1126,2.0
30,1206,2.0
30,1235,2.0
30,1588,2.0
30,1611,2.0
30,1726,2.0
30,1882,2.0
30,1884,1.0
30,2024,1.0
30,2054,1.0
30,2082,2.0
30,2105,2.0
30,2121,2.0
30,2122,2.0
30,2148,1.0
30,2159,2.0
30,2255,2.0
30,2263,2.0
30,2264,2.0
30,2286,1.0
30,2296,2.0
30,2367,2.0
30,2420,2.0
30,2427,1.0
30,2435,2.0
30,2468,2.0
30,2513,1.0
30,2517,2.0
30,2530,2.0
30,2531,2.0
30,2533,2.0
30,2551,2.0
30,2642,1.0
30,2701,2.0
30,2702,2.0
30,2757,2.0
30,2791,2.0
30,2851,2.0
30,2977,2.0
30,3063,2.0
30,3087,2.0
30,3108,2.0
30,3218,1.0
30,3286,2.0
30,3316,2.0
30,3385,2.0
30,3441,2.0
30,3476,2.0
30,3528,2.0
30,3566,2.0
30,3688,2.0
30,3804,2.0
30,3957,2.0
30,4012,2.0
30,4132,2.0
30,4146,1.0
30,4396,2.0
30,4409,2.0
30,4491,2.0
30,4528,2.0
30,4615,1.0
30,4627,2.0
30,4629,2.0
30,4714,2.0
30,4941,2.0
30,5125,2.0
30,5269,1.0
30,5277,2.0
30,5335,2.0
30,5366,1.0
30,5382,2.0
30,5452,2.0
30,5679,1.0
30,5694,2.0
30,5857,1.0
30,5859,2.0
30,6101,2.0
30,6103,2.0
30,6186,2.0
31,1186,2.0
32,225,2.0
32,296,2.0
32,420,2.0
32,595,2.0
33,157,1.0
33,377,2.0
33,851,1.0
33,1196,2.0
33,1347,2.0
33,1394,2.0
33,1760,1.0
33,1967,2.0
33,1984,1.0
33,2088,2.0
33,2107,2.0
33,2170,2.0
33,2193,2.0
33,2507,1.0
33,2617,2.0
33,2689,1.0
33,2793,2.0
33,2888,2.0
33,2891,1.0
33,3157,2.0
33,3273,2.0
33,3317,2.0
33,3566,2.0
33,3747,2.0
33,3752,2.0
33,3865,2.0
33,3893,2.0
33,3910,2.0
33,4027,2.0
33,4248,1.0
33,4388,2.0
33,4447,2.0
33,4452,2.0
33,4488,2.0
33,4502,2.0
33,4643,2.0
33,5106,2.0
34,1179,1.0
34,1464,1.0
34,1952,2.0
34,2338,2.0
34,2716,2.0
34,3286,1.0
35,24,2.5
35,230,1.5
35,724,2.0
35,914,1.5
35,1029,1.5
35,1047,1.5
35,1188,0.5
35,1231,1.5
35,1249,2.5
35,1267,1.0
35,2336,2.0
35,2968,0.5
35,3755,2.5
36,248,2.0
36,586,2.0
36,788,2.0
37,902,2.0
39,188,2.0
39,330,2.0
41,1333,2.5
41,2003,2.5
41,2536,2.5
41,4691,2.5
42,1320,1.5
42,3996,2.5
42,106489,2.0
42,134853,2.0
43,70,2.0
43,104,2.0
43,216,1.0
43,585,2.0
43,1517,1.0
43,1544,2.0
43,1726,1.0
43,1806,1.0
43,1895,2.0
43,2000,2.0
43,2003,2.0
43,2004,1.0
43,2054,2.0
43,2082,2.0
43,2160,1.0
43,2496,2.0
43,2539,2.0
43,2622,2.0
43,2683,2.0
43,2700,2.0
43,2791,2.0
43,2978,2.0
43,3005,2.0
43,3156,2.0
43,3254,2.0
43,3286,2.0
43,3301,2.0
43,3450,2.0
43,3481,2.0
43,3535,1.0
43,3555,2.0
43,3712,2.0
43,3773,2.0
43,3868,1.0
43,3869,1.0
43,3917,2.0
43,3948,2.0
44,17,2.0
44,141,2.0
44,637,2.0
45,2572,2.5
45,2699,2.5
45,3052,2.5
45,3753,0.5
45,4246,1.0
45,4995,2.5
48,223,2.5
48,784,2.5
48,1407,2.5
48,1499,2.5
48,2455,2.5
48,2722,2.5
48,7360,2.5
48,8157,2.5
48,8906,2.5
48,8907,2.5
48,27722,2.5
48,36276,2.5
48,44397,2.5
48,52328,2.5
48,53121,2.5
48,53326,2.0
48,54272,2.5
48,56069,2.5
48,63131,2.5
48,77427,1.5
48,80831,2.5
48,84772,2.5
48,87306,2.5
