userId,movieId,rating
8,2791,4.5
8,2797,3.5
8,2804,3.5
8,2858,4.5
8,2918,5.0
8,2959,4.0
8,3147,4.5
8,3578,5.0
8,3916,3.5
8,3948,4.0
8,3996,4.0
8,4011,4.5
8,4019,3.5
8,4034,4.5
8,4226,5.0
8,4262,4.0
8,4886,3.5
8,4896,3.5
8,4963,4.5
8,4973,4.0
8,4993,3.5
8,4995,3.5
8,5064,5.0
8,5378,3.5
8,5445,4.5
8,5464,4.0
8,5630,4.0
8,5650,4.0
8,5952,4.0
8,5989,3.5
8,6377,4.0
8,6870,4.0
8,6874,5.0
8,7143,3.5
8,7153,4.0
8,7361,4.0
8,7438,4.0
8,8784,4.5
8,8873,4.0
8,32587,3.5
8,33166,4.5
8,33493,4.5
8,33794,4.5
8,34162,3.5
8,40583,3.5
8,40819,3.5
8,43556,3.5
9,1,4.0
9,17,4.0
9,36,5.0
9,318,4.0
9,497,4.0
9,515,4.0
9,527,5.0
9,534,5.0
9,593,4.0
9,608,5.0
9,1059,5.0
9,1357,4.0
9,1358,4.0
9,1584,4.0
9,1680,4.0
9,1682,5.0
9,1704,4.0
9,1784,5.0
9,2028,4.0
9,2125,4.0
9,2140,4.0
9,2249,4.0
9,2278,4.0
9,2291,4.0
9,2302,4.0
9,2391,4.0
9,2396,4.0
9,2501,4.0
9,2571,5.0
9,2762,4.0
9,2857,4.0
10,50,5.0
10,152,4.0
10,318,4.0
10,345,4.0
10,735,4.0
10,1127,4.0
10,1196,4.0
10,1197,4.0
10,1198,4.0
10,1200,4.0
10,1210,4.0
10,1240,4.0
10,1291,4.0
10,1358,5.0
10,1423,4.0
10,1611,5.0
10,1704,4.0
10,1719,5.0
10,1923,5.0
10,2344,5.0
10,2406,4.0
10,2539,4.0
10,2571,5.0
10,2826,5.0
10,2841,4.0
10,2890,4.0
10,2926,5.0
10,3019,4.0
11,50,5.0
11,126,4.0
11,296,5.0
11,778,4.5
11,785,3.5
11,923,5.0
11,1027,4.5
11,1201,5.0
11,1408,5.0
11,2042,3.5
11,2596,4.5
11,6598,5.0
11,26614,5.0
11,48516,5.0
11,51084,4.0
11,58295,4.5
11,71211,3.5
11,77455,4.5
11,79132,4.0
11,80489,4.5
11,81158,4.0
11,81562,3.5
11,88129,4.0
11,91500,4.5
11,91529,4.5
11,91548,4.0
11,96079,4.0
11,96861,4.0
11,97938,4.0
11,104841,5.0
11,106487,5.0
12,736,4.0
12,1215,5.0
12,1220,5.0
12,1235,5.0
12,1387,4.0
12,2460,4.0
12,2959,4.0
12,3298,4.0
12,3408,4.0
12,3474,4.0
12,3793,5.0
12,3798,4.0
12,3825,5.0
12,3831,4.0
12,3863,5.0
12,3865,5.0
12,3879,5.0
12,6184,4.0
13,1,5.0
13,110,4.0
13,277,4.0
13,296,3.5
13,318,4.5
13,356,5.0
13,362,4.5
13,524,3.5
13,527,4.0
13,531,4.0
13,590,4.0
13,914,4.0
13,919,3.5
13,1259,4.0
13,1961,4.0
13,2355,4.0
13,2572,3.5
13,2761,4.0
13,3147,4.0
13,3255,3.5
13,3396,3.5
13,4306,4.0
13,4310,4.5
13,4718,3.5
13,4878,4.5
13,4886,3.5
13,4993,4.5
13,5989,4.0
13,6377,4.5
13,7361,4.0
13,7502,4.5
13,54286,3.5
13,58559,4.5
13,64614,4.5
13,69757,4.0
13,78499,4.0
13,81834,4.5
13,88125,4.5
14,1196,4.0
14,3114,4.0
14,3175,5.0
14,3751,4.0
14,3988,4.0
15,5,4.5
15,6,4.0
15,16,3.5
15,21,4.5
15,32,4.0
15,47,5.0
15,50,5.0
15,82,5.0
15,101,4.0
15,111,5.0
15,123,4.0
15,125,3.5
15,145,3.5
15,149,5.0
15,162,4.0
15,164,4.0
15,175,4.0
15,176,4.0
15,215,4.5
15,223,4.0
15,231,3.5
15,232,4.0
15,233,4.0
15,235,4.0
15,237,3.5
15,246,5.0
15,260,5.0
15,293,5.0
15,296,5.0
15,300,4.0
15,306,5.0
15,307,4.0
15,308,4.0
15,357,3.5
15,364,4.0
15,370,3.5
15,373,3.5
15,377,4.0
15,380,4.0
15,382,3.5
15,431,4.0
15,441,4.0
15,457,5.0
15,494,4.0
15,520,3.5
15,527,4.0
15,541,5.0
15,549,5.0
15,555,4.0
15,556,3.5
15,589,4.0
15,592,4.0
15,593,5.0
15,608,5.0
15,648,4.0
15,733,3.5
15,750,4.0
15,778,4.0
15,800,5.0
15,803,4.5
15,804,3.5
15,851,4.0
15,858,5.0
15,866,4.0
15,899,5.0
15,903,5.0
15,904,5.0
15,908,5.0
15,909,4.0
15,911,4.0
15,912,5.0
15,913,4.0
15,920,3.5
15,923,5.0
15,924,5.0
15,994,4.0
15,1036,4.0
15,1041,5.0
15,1060,4.0
15,1079,4.0
15,1089,4.0
15,1094,4.0
15,1095,4.0
15,1097,4.0
15,1127,4.0
15,1147,3.5
15,1171,4.0
15,1176,4.0
15,1179,4.0
15,1186,4.5
15,1189,3.5
15,1193,5.0
15,1196,5.0
15,1198,4.0
15,1200,4.0
15,1201,3.5
15,1203,4.0
15,1206,5.0
15,1208,5.0
15,1209,4.5
15,1210,5.0
15,1214,4.0
15,1218,4.0
15,1221,5.0
15,1222,4.0
15,1223,4.0
15,1225,4.0
15,1228,4.0
15,1231,4.0
15,1234,4.0
15,1235,3.5
15,1244,5.0
15,1247,5.0
15,1250,4.0
15,1252,5.0
15,1254,3.5
15,1258,4.0
15,1263,4.0
15,1265,4.0
15,1266,4.0
15,1267,5.0
15,1270,5.0
15,1272,3.5
15,1288,4.0
15,1289,4.0
15,1291,4.0
15,1293,4.0
15,1297,4.0
15,1307,5.0
15,1361,3.5
15,1387,4.0
15,1393,3.5
15,1394,4.0
15,1396,4.0
15,1407,5.0
15,1449,4.0
15,1464,4.0
15,1466,4.0
15,1546,4.0
15,1569,3.5
15,1573,4.0
15,1580,4.0
15,1584,4.0
15,1617,5.0
15,1625,4.0
15,1635,4.0
15,1639,4.0
15,1676,4.0
15,1689,4.5
15,1704,4.0
15,1717,4.0
15,1719,4.0
15,1722,3.5
15,1732,3.5
15,1747,3.5
15,1748,4.0
15,1752,3.5
15,1754,3.5
15,1827,4.0
15,1834,3.5
15,1845,4.0
15,1859,5.0
15,1860,4.0
15,1883,4.0
15,1904,3.5
15,1912,5.0
15,1914,3.5
15,1921,4.0
15,1923,4.5
15,1945,4.0
15,1955,4.5
15,1956,4.0
15,1961,3.5
15,1968,4.0
15,1997,5.0
15,2005,4.0
15,2006,4.0
15,2019,4.5
15,2064,4.5
15,2105,4.0
15,2108,4.5
15,2115,4.0
15,2133,3.5
15,2134,3.5
15,2174,4.0
15,2194,4.0
15,2232,4.0
15,2243,4.5
15,2248,3.5
15,2289,4.0
15,2302,3.5
15,2313,3.5
15,2318,4.5
15,2321,3.5
15,2371,3.5
15,2387,3.5
15,2395,5.0
15,2406,3.5
15,2413,4.5
15,2455,3.5
15,2478,4.0
15,2502,5.0
15,2571,5.0
15,2572,5.0
15,2594,4.0
15,2640,4.0
15,2671,4.0
15,2712,4.0
15,2716,4.0
15,2717,3.5
15,2770,4.0
15,2791,4.0
15,2795,3.5
15,2797,4.0
15,2858,4.0
15,2871,4.0
15,2890,4.0
15,2905,4.0
15,2912,4.0
15,2916,4.0
15,2918,4.0
15,2925,4.0
15,2947,5.0
15,2949,4.0
15,2959,5.0
15,2973,4.0
15,2983,4.0
15,2987,4.0
15,2990,3.5
15,2993,4.0
15,2997,5.0
15,3000,4.0
15,3006,5.0
15,3010,4.0
15,3030,4.0
15,3033,4.0
15,3039,4.0
15,3060,4.0
15,3083,5.0
15,3101,4.0
15,3104,4.0
15,3108,4.0
15,3128,4.0
15,3129,3.5
15,3175,4.0
15,3210,5.0
15,3246,4.0
15,3261,4.0
15,3265,4.0
15,3266,5.0
15,3298,4.0
15,3300,5.0
15,3301,4.0
15,3317,5.0
15,3320,5.0
15,3328,4.0
15,3362,3.5
15,3409,4.0
15,3471,4.0
15,3476,4.5
15,3481,5.0
15,3504,4.0
15,3505,4.0
15,3536,4.0
15,3569,4.0
15,3571,4.0
15,3577,3.5
15,3617,4.0
15,3633,4.0
15,3635,3.5
15,3638,3.5
15,3683,4.0
15,3707,5.0
15,3728,4.0
15,3730,5.0
15,3785,4.0
15,3794,4.0
15,3868,4.0
15,3882,4.0
15,3915,5.0
15,3948,5.0
15,3949,5.0
15,3952,4.0
15,3983,5.0
15,3984,4.0
15,3987,4.0
15,3994,4.0
15,3996,5.0
15,4005,3.5
15,4007,3.5
15,4015,5.0
15,4017,4.0
15,4029,4.0
15,4033,4.0
15,4034,4.0
15,4056,5.0
15,4066,4.0
15,4079,4.0
15,4144,4.0
15,4210,4.5
15,4226,5.0
15,4235,4.0
15,4271,4.0
15,4302,5.0
15,4322,4.0
15,4361,5.0
15,4446,4.0
15,4489,4.5
15,4623,4.0
15,4678,4.0
15,4713,4.0
15,4718,4.0
15,4723,3.5
15,4728,4.0
15,4731,5.0
15,4738,3.5
15,4873,5.0
15,4878,4.0
15,4886,5.0
15,4901,4.0
15,4903,5.0
15,4914,4.0
15,4963,4.0
15,4979,5.0
15,4993,5.0
15,5000,3.5
15,5008,3.5
15,5010,4.5
15,5071,5.0
15,5075,4.0
15,5135,4.0
15,5269,4.5
15,5291,3.5
15,5319,3.5
15,5339,3.5
15,5346,3.5
15,5377,4.0
15,5445,5.0
15,5477,5.0
15,5500,4.0
15,5515,4.0
15,5617,3.5
15,5662,4.0
15,5669,4.0
15,5673,3.5
15,5679,4.0
15,5792,4.0
15,5893,5.0
15,5902,4.0
15,5952,5.0
15,5957,4.5
15,5995,4.0
15,6188,3.5
15,6271,4.0
15,6327,4.0
15,6440,3.5
15,6442,3.5
15,6502,3.5
15,6539,3.5
15,6641,4.0
15,6650,3.5
15,6711,3.5
15,6787,5.0
15,6816,4.0
15,6867,3.5
15,6870,3.5
15,6932,4.5
15,6944,4.0
15,6957,4.0
15,6975,4.0
15,7008,3.5
15,7010,3.5
15,7028,3.5
15,7034,4.5
15,7123,3.5
15,7265,3.5
15,7361,5.0
15,7451,3.5
15,7484,4.0
15,7560,3.5
15,7569,3.5
15,8264,4.0
15,8361,4.0
15,8582,3.5
15,8622,3.5
15,8638,4.0
15,8665,3.5
15,8914,4.5
15,8917,4.0
15,8949,4.5
15,8958,3.5
15,8972,3.5
15,26131,5.0
15,26152,4.0
15,26587,5.0
15,26729,4.5
15,27660,4.0
15,27846,4.0
15,31696,3.5
15,32587,3.5
15,33154,3.5
15,33166,3.5
15,33493,5.0
15,33679,3.5
15,33794,4.5
15,34542,3.5
15,38061,4.5
15,39292,4.5
15,42718,4.5
15,44199,4.0
15,44788,4.0
15,45666,4.0
15,46972,3.5
15,46976,3.5
15,48385,4.0
15,48774,4.0
15,48780,4.0
15,49272,4.0
15,50851,3.5
15,50872,3.5
15,51080,4.5
15,51540,5.0
15,52973,3.5
15,53322,3.5
15,53996,4.0
15,54372,4.5
15,54503,3.5
15,54881,4.5
15,55276,3.5
15,56563,4.0
15,57640,4.0
15,58559,4.5
15,59126,4.0
15,59315,4.5
15,59519,3.5
15,59784,3.5
15,60069,4.5
15,60295,3.5
15,60684,4.0
15,60766,3.5
15,62374,3.5
15,62434,3.5
15,62511,4.5
15,63113,3.5
15,65642,4.5
15,67665,3.5
15,67997,4.0
15,68159,4.0
15,68237,3.5
15,68358,4.5
15,68791,4.0
15,69481,4.5
15,69524,4.0
15,70286,5.0
15,70293,3.5
15,70336,4.5
15,71211,3.5
15,72998,4.0
15,73344,3.5
15,74649,4.0
15,76093,4.0
15,77455,4.0
15,78574,4.5
15,79132,5.0
15,80489,4.0
15,80906,4.0
15,81229,3.5
15,83293,3.5
15,83827,4.0
15,85414,4.0
15,85774,4.0
15,86781,5.0
15,86833,4.0
15,86898,3.5
15,87222,4.0
15,87520,4.5
15,88163,3.5
15,88744,4.5
15,89492,5.0
15,90249,3.5
15,90428,4.5
15,90531,4.0
15,90600,3.5
15,91653,4.5
15,91658,4.0
15,93840,3.5
15,94677,4.0
15,95510,3.5
15,96488,3.5
15,97393,3.5
15,97866,3.5
15,99112,3.5
15,99811,4.0
15,100556,4.0
15,101864,3.5
15,103228,5.0
15,104211,3.5
15,104841,3.5
15,104879,4.0
15,105504,3.5
15,106332,3.5
15,106782,3.5
15,106920,4.5
15,107406,4.0
15,107910,4.5
15,109487,3.5
15,110102,4.0
15,111362,3.5
15,111364,4.0
15,111443,4.0
15,111622,4.5
15,111759,4.5
15,111781,4.5
15,112138,3.5
15,112370,3.5
15,112556,4.5
15,112623,4.0
15,112852,4.5
15,114635,4.0
15,115149,4.0
15,115502,3.5
15,115569,5.0
15,115713,3.5
15,116897,4.5
15,117529,4.0
15,117533,3.5
15,121231,4.5
15,122886,3.5
15,134130,3.5
15,134368,4.5
15,134393,4.0
15,137337,3.5
15,139757,3.5
15,140174,4.0
15,140267,4.0
15,142488,3.5
15,146656,3.5
15,148626,3.5
15,149354,3.5
15,149406,4.0
15,156609,3.5
15,158238,3.5
15,158528,3.5
15,159858,4.0
15,160567,4.0
16,50,4.5
16,318,4.0
16,337,4.0
16,527,4.0
16,750,4.0
16,1653,5.0
16,1704,5.0
16,1961,3.5
16,2012,4.0
16,2278,3.5
16,2539,4.0
16,2706,5.0
16,2858,4.0
16,3623,4.0
16,4014,3.5
16,4231,4.5
16,4246,4.0
16,4718,4.5
16,4738,4.5
16,4772,5.0
16,4823,4.0
16,4995,4.5
16,5445,4.5
16,6016,4.0
16,6711,4.5
16,6874,3.5
16,7346,4.0
17,6,4.5
17,25,4.5
17,29,4.5
17,32,4.5
17,36,4.5
17,47,5.0
17,50,5.0
17,111,5.0
17,170,4.0
17,172,3.5
17,194,4.0
17,198,5.0
17,235,5.0
17,260,3.5
17,293,4.0
17,296,5.0
17,307,3.5
17,318,5.0
17,348,3.5
17,431,4.5
17,492,5.0
17,527,4.0
17,541,5.0
17,555,4.0
17,593,4.5
17,608,3.5
17,680,4.5
17,714,4.5
17,778,4.5
17,858,5.0
17,866,4.5
17,903,5.0
17,904,4.5
17,908,5.0
17,910,3.5
17,912,4.5
17,913,5.0
17,922,5.0
17,923,4.5
17,924,4.5
17,928,4.5
17,930,3.5
17,931,4.5
17,942,3.5
17,965,3.5
17,1077,4.0
17,1089,5.0
17,1092,4.0
17,1104,3.5
17,1136,5.0
17,1175,4.5
17,1193,4.5
17,1199,4.5
17,1206,5.0
17,1210,3.5
17,1212,5.0
17,1213,5.0
17,1218,4.0
17,1220,4.0
17,1221,5.0
17,1230,5.0
17,1232,5.0
17,1235,5.0
17,1237,5.0
17,1244,4.0
17,1245,4.0
17,1246,5.0
17,1248,5.0
17,1251,3.5
17,1252,5.0
17,1258,3.5
17,1263,4.5
17,1265,4.5
17,1267,5.0
17,1270,4.5
17,1298,4.5
17,1348,5.0
17,1411,5.0
17,1464,5.0
17,1466,4.5
17,1617,4.5
17,1625,5.0
17,1627,4.0
17,1645,3.5
17,1653,5.0
17,1673,4.5
17,1674,4.5
17,1704,4.0
17,1732,4.0
17,1748,4.5
17,1834,4.5
17,1884,5.0
17,1921,5.0
17,1997,4.0
17,2010,5.0
17,2011,4.0
17,2012,4.0
17,2021,3.5
17,2023,4.0
17,2028,3.5
17,2066,5.0
17,2067,4.5
17,2076,5.0
17,2110,3.5
17,2117,4.5
17,2118,4.0
17,2160,4.5
17,2204,4.5
17,2232,4.5
17,2278,3.5
17,2324,4.5
17,2329,4.0
17,2353,3.5
17,2396,4.5
17,2455,4.0
17,2467,5.0
17,2490,4.0
17,2551,5.0
17,2571,5.0
17,2579,5.0
17,2594,5.0
17,2600,5.0
17,2672,3.5
17,2677,4.0
17,2692,4.5
17,2707,3.5
17,2710,3.5
17,2726,4.5
17,2762,4.5
17,2858,4.5
17,2892,3.5
17,2916,4.0
17,2959,5.0
17,2973,5.0
17,2997,5.0
17,3018,4.0
17,3134,5.0
17,3147,4.0
17,3262,4.5
17,3267,4.0
17,3328,4.0
17,3386,4.0
17,3435,5.0
17,3476,4.5
17,3503,4.5
17,3504,3.5
17,3535,4.5
17,3578,4.0
17,3598,4.0
17,3676,5.0
17,3735,4.0
17,3742,4.0
17,3785,3.5
17,3788,4.5
17,3863,3.5
17,3949,4.0
17,3994,4.0
17,3996,4.5
17,4034,4.0
17,4037,4.5
17,4226,5.0
17,4239,3.5
17,4262,5.0
17,4306,3.5
17,4404,5.0
17,4437,5.0
17,4546,4.5
17,4552,4.0
17,4645,4.5
17,4725,4.5
17,4848,5.0
17,4878,4.0
17,4886,3.5
17,4914,5.0
17,4963,4.0
17,4973,4.5
17,4975,4.0
17,4993,4.5
17,5015,4.0
17,5017,5.0
17,5054,4.0
17,5062,5.0
17,5105,5.0
17,5137,4.5
17,5388,4.0
17,5418,3.5
17,5445,4.5
17,5464,4.0
17,5608,4.5
17,5630,4.0
17,5669,4.5
17,5679,4.0
17,5782,4.5
17,5867,4.0
17,5881,4.0
17,5903,3.5
17,5949,4.5
17,5952,4.5
17,6016,5.0
17,6059,3.5
17,6140,4.0
17,6197,4.5
17,6242,4.0
17,6281,3.5
17,6385,4.0
17,6530,5.0
17,6538,4.0
17,6584,3.5
17,6643,4.5
17,6666,4.5
17,6708,3.5
17,6757,4.0
17,6774,4.0
17,6777,4.0
17,6790,3.5
17,6874,4.5
17,6971,5.0
17,6975,3.5
17,6979,3.5
17,6987,5.0
17,6993,4.0
17,7003,4.0
17,7022,4.5
17,7068,4.5
17,7069,4.5
17,7084,3.5
17,7090,4.0
17,7115,4.5
17,7116,4.5
17,7123,5.0
17,7135,4.5
17,7153,4.5
17,7223,4.0
17,7254,4.0
17,7361,4.5
17,7371,5.0
17,7438,4.5
17,7587,5.0
17,7700,5.0
17,7728,4.5
17,7771,5.0
17,7792,4.0
17,7827,4.0
17,7981,5.0
17,7982,3.5
17,8228,5.0
17,8477,4.5
17,8600,4.0
17,8620,3.5
17,8665,3.5
17,8798,4.5
17,8874,3.5
17,8914,4.5
17,8950,5.0
17,8958,5.0
17,8973,3.5
17,27266,3.5
17,27317,5.0
17,27721,4.0
17,27773,5.0
17,27834,4.5
17,31410,5.0
17,31952,4.5
17,32587,5.0
17,34437,5.0
18,6,4.0
18,17,4.0
18,25,5.0
18,32,5.0
18,62,4.0
18,85,4.0
18,86,4.0
18,100,4.0
18,141,4.0
18,608,4.0
18,628,4.0
18,653,4.0
18,708,4.0
18,733,4.0
18,785,4.0
18,786,4.0
18,802,4.0
18,805,4.0
18,849,4.0
19,14,5.0
19,16,5.0
19,34,4.0
19,47,5.0
19,50,4.0
19,70,4.0
19,97,4.0
19,111,5.0
19,145,4.0
19,154,4.0
19,159,4.0
19,160,4.0
19,162,5.0
19,176,4.0
19,194,4.0
19,223,4.0
19,229,4.0
19,230,5.0
19,246,4.0
19,247,4.0
19,260,4.0
19,261,4.0
19,262,5.0
19,288,5.0
19,292,4.0
19,293,4.0
19,296,5.0
19,306,5.0
19,307,5.0
19,308,5.0
19,318,4.0
19,326,5.0
19,328,4.0
19,334,4.0
19,339,4.0
19,348,4.0
19,356,5.0
19,357,5.0
19,361,4.0
19,373,4.0
19,429,4.0
19,431,4.0
19,456,4.0
19,457,4.0
19,464,4.0
19,465,5.0
19,468,4.0
19,480,4.0
19,493,4.0
19,501,5.0
19,509,4.0
19,515,5.0
19,527,4.0
19,531,5.0
19,534,5.0
19,535,4.0
19,541,4.0
19,547,4.0
19,551,4.0
19,592,4.0
19,594,4.0
19,595,5.0
19,596,5.0
19,599,4.0
19,608,5.0
19,610,4.0
19,661,4.0
19,663,4.0
19,674,4.0
19,750,5.0
19,858,5.0
19,898,5.0
19,903,4.0
19,904,5.0
19,908,4.0
19,911,5.0
19,913,5.0
19,915,4.0
19,916,5.0
19,917,4.0
19,920,4.0
19,923,5.0
19,924,4.0
19,928,5.0
19,929,4.0
19,930,4.0
19,940,4.0
19,950,4.0
19,951,5.0
19,953,5.0
19,954,4.0
19,955,4.0
19,965,4.0
19,966,4.0
19,968,5.0
19,969,5.0
19,982,4.0
19,1019,4.0
19,1022,4.0
19,1023,4.0
19,1029,5.0
19,1035,4.0
